Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 9},StandardScaler,passtrough,passthrough,SelectFpr,passthrough,0.9562697576396206,0.995611629182666,0.9755442085460896,0.9215686274509804,0.5310734463276836,0.6738351254480286,0.9389191925453004,0.7633425377551748,0.8246896669970591,0.953198707617926,0.9545,0.9488429546919112,0.9545
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},StandardScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9603174603174603,0.995611629182666,0.9776461082682468,0.9272727272727272,0.576271186440678,0.710801393728223,0.943795093795094,0.785941407811672,0.8442237509982349,0.9573930014430012,0.9585,0.9540303510314546,0.9585
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,KMeans,passthrough,passthrough,0.9486228813559322,0.9824465167306636,0.9652384801940178,0.7142857142857143,0.4519774011299435,0.5536332179930796,0.8314542978208233,0.7172119589303037,0.7594358490935487,0.927884042070218,0.9355,0.9288114144892348,0.9355
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9499209277807064,0.988480526604498,0.9688172043010752,0.7961165048543689,0.4632768361581921,0.5857142857142857,0.8730187163175376,0.725878681381345,0.7772657450076805,0.9363092363517256,0.942,0.9349125960061444,0.942
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,KMeans,SelectKBest,passthrough,0.943565400843882,0.9813494240263302,0.9620865824146276,0.6730769230769231,0.3954802259887006,0.4982206405693951,0.8083211619604025,0.6884148250075154,0.7301536114920113,0.919627170561506,0.9295,0.9210344465613246,0.9295
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 9},MinMaxScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9660297239915074,0.9983543609434996,0.9819260857836524,0.9741379310344828,0.6384180790960452,0.7713310580204777,0.970083827512995,0.8183862200197725,0.8766285719020651,0.9667473003148108,0.9665,0.9632884258266114,0.9665
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,KMeans,SelectFpr,passthrough,0.9451765946230892,0.9835436094349972,0.963978494623656,0.7087378640776699,0.4124293785310734,0.5214285714285715,0.8269572293503795,0.6979864939830354,0.7427035330261137,0.9242517669698196,0.933,0.9248128264208908,0.933
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9452631578947368,0.9851892484914976,0.9648133225893096,0.73,0.4124293785310734,0.5270758122743682,0.8376315789473684,0.6988093135112855,0.745944567431839,0.9262123684210526,0.9345,0.9260735529264374,0.9345
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,passthrough,passthrough,passthrough,0.9564293304994688,0.9873834339001646,0.97165991902834,0.8050847457627118,0.536723163841808,0.6440677966101694,0.8807570381310903,0.7620532988709863,0.8078638578192547,0.9430353347502656,0.9475,0.942668016194332,0.9475
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9576943416181914,0.9934174437739988,0.9752288637587506,0.8899082568807339,0.5480225988700564,0.6783216783216782,0.9238012992494626,0.7707200213220277,0.8267752710402144,0.9516952731189264,0.954,0.9489525778475696,0.954
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,passthrough,SelectKBest,passthrough,0.9642285104111052,0.9906747120131651,0.9772727272727272,0.8661417322834646,0.6214689265536724,0.7236842105263157,0.9151851213472848,0.8060718192834188,0.8504784688995215,0.9555478305468088,0.958,0.95483014354067,0.958
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},MinMaxScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9706510138740662,0.997805814591333,0.984041114417095,0.9682539682539684,0.6892655367231638,0.8052805280528053,0.9694524910640172,0.8435356756572484,0.89466082123495,0.9704388753366876,0.9705,0.9682208025238552,0.9705
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,passthrough,SelectFpr,passthrough,0.9589989350372736,0.9879319802523312,0.973250472845177,0.819672131147541,0.5649717514124294,0.668896321070234,0.8893355330924073,0.7764518658323804,0.8210733969577055,0.9466685128930324,0.9505,0.9463151304130945,0.9505
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},MinMaxScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9576943416181914,0.9934174437739988,0.9752288637587506,0.8899082568807339,0.5480225988700564,0.6783216783216782,0.9238012992494626,0.7707200213220277,0.8267752710402144,0.9516952731189264,0.954,0.9489525778475696,0.954
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 7},RobustScaler,passtrough,KMeans,passthrough,passthrough,0.944794952681388,0.9857377948436644,0.9648322147651006,0.7346938775510204,0.4067796610169492,0.5236363636363637,0.8397444151162042,0.6962587279303067,0.7442342892007321,0.9262010075323504,0.9345,0.9257863819402076,0.9345
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 7},RobustScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9415753781950964,0.9901261656609984,0.96524064171123,0.7831325301204819,0.3672316384180791,0.5,0.8623539541577891,0.6786789020395387,0.732620320855615,0.9275531861404932,0.935,0.924066844919786,0.935
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,KMeans,SelectKBest,passthrough,0.9446494464944648,0.9829950630828304,0.9634408602150536,0.6990291262135923,0.4067796610169492,0.5142857142857143,0.8218392863540286,0.6948873620498899,0.738863287250384,0.9229120481496076,0.932,0.9236906298003073,0.932
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.971107544141252,0.995611629182666,0.9832069339111592,0.9389312977099236,0.6949152542372882,0.7987012987012987,0.9550194209255878,0.845263441709977,0.890954116306229,0.9682599463320792,0.969,0.9668781851950866,0.969
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 3},RobustScaler,passtrough,KMeans,SelectFpr,passthrough,0.946949602122016,0.9791552386176632,0.9627831715210357,0.6695652173913044,0.4350282485875706,0.5273972602739726,0.8082574097566602,0.707091743602617,0.7450902158975041,0.922401084073348,0.931,0.9242515183756704,0.931
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 7},RobustScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9421875,0.9923203510696654,0.9666043280790808,0.825,0.3728813559322034,0.5136186770428015,0.88359375,0.6826008535009345,0.7401115025609413,0.93181640625,0.9375,0.9265150979623702,0.9375
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,passthrough,passthrough,passthrough,0.9556259904912836,0.9923203510696654,0.9736275565123788,0.8691588785046729,0.5254237288135594,0.6549295774647887,0.9123924344979784,0.7588720399416125,0.8142785669885838,0.9479736510804688,0.951,0.9454227853666672,0.951
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9571881606765328,0.9934174437739988,0.9749663526244952,0.8888888888888888,0.5423728813559322,0.6736842105263159,0.9230385247827108,0.7678951625649655,0.8243252815754056,0.9511436751233264,0.9535,0.9483028830488064,0.9535
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,passthrough,SelectKBest,passthrough,0.9602754237288136,0.9945145364783324,0.9770951226084612,0.9107142857142856,0.576271186440678,0.7058823529411764,0.9354948547215496,0.7853928614595052,0.8414887377748188,0.9558892630145278,0.9575,0.9530927924929066,0.9575
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9716729021913416,0.9972572682391662,0.9842988630211152,0.9612403100775194,0.7005649717514124,0.8104575163398693,0.9664566061344304,0.8489111199952892,0.8973781896804922,0.9707496177892682,0.971,0.968913903839825,0.971
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},RobustScaler,passtrough,passthrough,SelectFpr,passthrough,0.9576046634870164,0.991223258365332,0.9741239892183288,0.8584070796460177,0.5480225988700564,0.6689655172413792,0.9080058715665172,0.7696229286176941,0.821544753229854,0.948825677317088,0.952,0.9471174644483688,0.952
